"state_code","source","name","ward_code","category","subtype","management","education","poi_type","global_id","id","no_of_teachers","no_of_students","Geometry"
"KT","OSGOF","Jigawa Islamic School","41601","Other","Standard","Faith Based","Religious","School","36be6dcc-a151-4036-9ec3-b6387295e241","u_fc_poi_school.22633",,,"POINT (7.5496925 13.0046217)"
"KN","NMIS","Dadin Kowa Islamiyya Primary School","KN1210","Primary","Primary","Public","Religious","School","37044262-9e48-4b4b-9ae7-f6cff00c78b3","u_fc_poi_school.22757",,,"POINT (8.474196 12.05826)"
"SO","NMIS","Makarantar Malan Ada Islamiyya","60405","Primary","Primary","Private","Religious","School","371c03da-f420-406c-8401-c0a7b3112fa4","u_fc_poi_school.22805",,,"POINT (5.7230635 13.687325)"
"KW","NMIS","At Taoheed School of Arabic Islamic Nursery Primary School","KWSKEY06","Primary","Standard","Private","Religious","School","3725ecf6-fcc0-48ba-8ff0-ab1944295d27","u_fc_poi_school.22825",,,"POINT (4.562574 8.507131)"
"KN","NMIS","Mauri Islamiyya","KN2207","Primary","Primary","Public","Religious","School","3772f416-978a-4224-a515-c53f83459f67","u_fc_poi_school.22958",,,"POINT (8.053742 11.71764)"
"KN","NMIS","Rahama Quranic School","KN0410","Primary","Primary","Public","Religious","School","3795ef8c-2544-47c1-900e-0891d76f7ab0","u_fc_poi_school.23008",,,"POINT (8.271404 11.40029)"
"KN","NMIS","T Nalumi Islamiyya","KN0410","Primary","Primary","Public","Religious","School","37cbec06-4b20-4406-8173-7697dd2294b9","u_fc_poi_school.23094",,,"POINT (8.295075 11.36071)"
"KN","NMIS","Madarasatul Nurul Hudda Islamiyya","KN2006","Primary","Primary","Public","Religious","School","37e28721-0e44-4198-b1e8-1bf258f88f13","u_fc_poi_school.23139",,,"POINT (8.04357 11.98157)"
"KN","NMIS","Government Arabic Secondary School Kantudu","KN2904","Secondary","Standard","Public","Religious","School","37e6ecae-2be5-4a6c-8aee-f16c75acf9ff","u_fc_poi_school.23150",,,"POINT (8.4715 12.57598)"
"KN","NMIS","Saadatuddaraini Islamiyya","KN1808","Primary","Primary","Public","Religious","School","38097776-f68c-4438-8482-4cddbffd5db8","u_fc_poi_school.23199",,,"POINT (8.491096 12.01161)"
"KN","NMIS","Gammo Islamiyya Primary School","KN2003","Primary","Primary","Public","Religious","School","382944a2-0f30-4c3c-939f-fefb53ebb533","u_fc_poi_school.23244",,,"POINT (8.130623 11.89104)"
"KN","NMIS","Sheikh Dahiru Bauchi T Quran","KN3407","Primary","Primary","Public","Religious","School","384d6776-2518-47d2-800c-ea0485597063","u_fc_poi_school.23301",,,"POINT (7.830318 11.54886)"
"KN","NMIS","Abdullahi Bin Masud Li Tahtiz Quran","KN0101","Primary","Primary","Public","Religious","School","38523dc6-d062-4de4-ab4f-3f64c2689b5f","u_fc_poi_school.23308",,,"POINT (9.039864 11.96808)"
"KN","NMIS","Hayatuddeen Quran Islamiyya","KN1204","Primary","Standard","Public","Religious","School","3853a409-ff5c-4727-9904-079da0834118","u_fc_poi_school.23313",,,"POINT (8.527967 12.01015)"
"KN","NMIS","Magawata B Islamiyal","KN2610","Primary","Primary","Public","Religious","School","38578532-970a-4da7-a173-76835ee4d3d6","u_fc_poi_school.23317",,,"POINT (8.281313 12.4305)"
"SO","NMIS","Makarantar Liman Abdul Wauru","60406","Primary","Pre Primary","Private","Religious","School","38790366-0b2f-427d-89c0-8e7549eacb86","u_fc_poi_school.23372",,,"POINT (5.4961735 13.7651449)"
"AD","NMIS","Nurul Yaqeen Primary School","ADSGYL06","Primary","Primary","Private","Religious","School","38a64c96-9028-4c37-8adb-d0fc1fcee7ab","u_fc_poi_school.23462",,,"POINT (13.255072 10.258372)"
"KT","OSGOF","Islamiya School","40805","Other","Standard","Faith Based","Religious","School","38ab605e-4944-4bb3-9913-22533e797718","u_fc_poi_school.23473",,,"POINT (7.69124 11.42162)"
"KN","NMIS","Jirgwai Islamiyya School","KN2811","Primary","Primary","Public","Religious","School","38b3a1df-76cf-4568-884d-8bec8324ada4","u_fc_poi_school.23484",,,"POINT (8.357009 11.73859)"
"KN","NMIS","Madobi Sabon Gari Islamiyya","KN2810","Primary","Primary","Public","Religious","School","3913a483-6fd7-434c-b80a-ecb25d4e1533","u_fc_poi_school.23640",,,"POINT (8.28085 11.75689)"
"AD","NMIS","Anwarul Islamiya","ADSGYL06","Primary","Primary","Private","Religious","School","391a27b1-2674-4d76-8064-31bdb4cd23ec","u_fc_poi_school.23652",,,"POINT (13.25392 10.255892)"
"KN","NMIS","Ansarudden Islamiyys","KN0903","Other","Other","Public","Religious","School","39202b60-7386-4442-ae00-c2dba5021350","u_fc_poi_school.23665",,,"POINT (8.595257 11.83342)"
"KB","NMIS","Bawada Islamiyyah School","50710","Primary","Primary","Public","Religious","School","392952d0-737e-4630-9c51-f5d8f7e223b8","u_fc_poi_school.23684",,,"POINT (3.955121 12.2648621)"
"TA","NMIS","Tsabza and Kampo Primary School","TRSDGA08","Primary","Primary","Public","Religious","School","39600dd4-5ba5-4448-bfcb-0974a0b9dbd5","u_fc_poi_school.23763",,,"POINT (10.361604 7.495717)"
"BY","eHA Polio","St Francis Montessori School","BYSYEN10","Primary","Standard","Private","Religious","School","396fae86-ee0e-4288-9a45-d9268692e002","u_fc_poi_school.23795",,,"POINT (6.3016462 4.9094615)"
"KN","NMIS","Saadatul Adabiyya Islamiyya","KN0910","Primary","Primary","Public","Religious","School","397f8677-9143-4f6a-bb8d-03675a569a12","u_fc_poi_school.23822",,,"POINT (8.646046 11.78862)"
"KN","NMIS","Rishadun Sufiyan Islamiya","KN1109","Primary","Primary","Public","Religious","School","399ef8dc-4e2e-4826-be16-9d6387a5b880","u_fc_poi_school.23878",,,"POINT (8.567583 10.67042)"
"KN","NMIS","Muftahul Khair Islamiya","KN3202","Primary","Primary","Public","Religious","School","39c072fc-39ab-4ac3-b908-0a3185ab1e9d","u_fc_poi_school.23921",,,"POINT (8.634319 11.58332)"
"NI","OSGOF","Nural Islamic School Anguwan Tukura Bosso","NISMAK10","Other","Standard","Faith Based","Religious","School","3a2c6f4b-6338-4b27-bc67-5b73f69c09f6","u_fc_poi_school.24104",,,"POINT (6.5276 9.66282)"
"BA","NMIS","Badar T Fulanity","BA1802","Primary","Standard","Private","Religious","School","3a2d8ba2-0307-47a7-9613-ba47771cec81","u_fc_poi_school.24106",,,"POINT (8.985883 10.0403613)"
"JI","NMIS","Matarar Alhazai Islamiyya Primary School","JI1803","Primary","Primary","Public","Religious","School","3a3994df-84c2-408f-b316-cce76e56eae9","u_fc_poi_school.24123",,,"POINT (10.1834736 12.5030689)"
"KN","NMIS","Mal Isa Tahfizul Quran Science","KN2707","Primary","Primary","Public","Religious","School","3a67244a-4d4f-46dc-971a-1ec1c0f527a9","u_fc_poi_school.24199",,,"POINT (8.430699 11.76527)"
"JI","NMIS","MakeraPrimary School","JI2201","Primary","Primary","Public","Religious","School","3aa19994-6170-445f-8829-cf15d6e4ff17","u_fc_poi_school.24281",,,"POINT (9.744256 12.20543)"
"KN","NMIS","Yusuf Tambai Islamiyya Primary","KN1903","Primary","Primary","Public","Religious","School","3ac1c685-d809-46d3-a24a-6e8d39215b41","u_fc_poi_school.24331",,,"POINT (7.932624 11.91207)"
"KN","NMIS","Gidan Kwari Islamiyya","KN3704","Other","Other","Public","Religious","School","3af596e7-cd39-474d-abae-cda83ba3578b","u_fc_poi_school.24409",,,"POINT (9.084148 11.39835)"
"KN","NMIS","Zinatul Islam Islamiyya","KN0910","Primary","Primary","Public","Religious","School","3affbbb8-ba02-4513-a293-5fbc22112f30","u_fc_poi_school.24421",,,"POINT (8.644418 11.79331)"
"OY","NMIS","Asalam Nursery Primary School","OYSOET07","Primary","Standard","Faith Based","Religious","School","3b21e53e-a20d-4f62-91be-ddcaef5bc818","u_fc_poi_school.24472",,,"POINT (3.95409 7.858623)"
"KN","NMIS","Sikafatul Shabbabul Islamiya","KN1101","Primary","Primary","Public","Religious","School","3b66cc45-754c-43e2-b3a0-098e2e7539e6","u_fc_poi_school.24598",,,"POINT (8.625675 10.69813)"
"KD","OSGOF","Catholic Nursery Primary School","KD0706","Primary","Primary","Faith Based","Religious","School","3b98b2d0-e1c5-4fb0-be5b-da94793cadad","u_fc_poi_school.24674",,,"POINT (8.2354136 9.3500668)"
"KN","NMIS","Kauyi Mahauta Islamiyya Primary","KN2008","Primary","Primary","Public","Religious","School","3b995489-c450-467b-8573-be6386e24627","u_fc_poi_school.24675",,,"POINT (8.153709 11.86623)"
"KN","NMIS","Wailaren Dunawa Islamiyya","KN2906","Primary","Primary","Public","Religious","School","3b9d3c2d-69f7-48a1-8724-bf639f8d4cdb","u_fc_poi_school.24684",,,"POINT (8.442643 12.44571)"
"KN","NMIS","Tarbiyyatul Aulad Danzabuwa Islamiyya","KN0503","Primary","Primary","Public","Religious","School","3bad8633-9b90-4c5d-ac51-c0dcde568e77","u_fc_poi_school.24708",,,"POINT (8.111075 12.34504)"
"KN","NMIS","Tarbiyyatul Aulad Islamiyya Madobi","KN2810","Primary","Primary","Public","Religious","School","3be78601-09db-40a1-9de9-8d467c5d6bb1","u_fc_poi_school.24810",,,"POINT (8.286865 11.7781)"
"KD","OSGOF","Madrasatu Islamic School","KD2104","Other","Standard","Faith Based","Religious","School","3c223c75-15a9-442c-83fc-25585c1abc70","u_fc_poi_school.24908",,,"POINT (7.842037 11.0991623)"
"KN","NMIS","Tofarleda Islamiyya School","KN4308","Primary","Primary","Public","Religious","School","3c2b1a61-c533-4776-9995-1bcfcb65f06d","u_fc_poi_school.24922",,,"POINT (8.676292 11.92083)"
"KN","NMIS","Government Girls Arabic Secondary School Taraunin Kudu","KN3807","Secondary","Standard","Public","Religious","School","3c414497-7a35-4f36-8332-2912f4599e05","u_fc_poi_school.24963",,,"POINT (8.556805 11.97435)"
"KN","NMIS","Zango 1 Islamiyya","KN3312","Primary","Primary","Public","Religious","School","3c894b89-f4c3-4b40-bb4c-61cfea33199f","u_fc_poi_school.25087",,,"POINT (8.278923 11.98288)"
"SO","NMIS","Islamiyya Tasiriya Ga Nasarawa","61507","Tertiary","Adult Education","Private","Religious","School","3ca073be-5f75-4eb2-a48d-9cfa8a2839d7","u_fc_poi_school.25127",,,"POINT (4.7300449 12.9423085)"
"KN","NMIS","Hisburrahim Islamic School","KN0304","Other","Other","Private","Religious","School","3cf39bd6-d29f-4d4c-a6bd-cdc30112f75b","u_fc_poi_school.25264",,,"POINT (8.068927 12.15332)"
"KT","NMIS","Hizburraheem Islamiyya","40706","Primary","Pre Primary","Public","Religious","School","3cf8f5fc-9859-4791-9692-610f0102b5df","u_fc_poi_school.25271",,,"POINT (7.2739679 11.4439181)"
"KN","NMIS","Mallam Lawan Islamiyya Muguji","KN3201","Primary","Primary","Public","Religious","School","3cfbccc7-9ba6-4859-9805-a993d09dff6c","u_fc_poi_school.25281",,,"POINT (8.577727 11.54824)"
"KN","NMIS","Sir Muhd Sunusi Islamiyya","KN1005","Primary","Primary","Public","Religious","School","3cff86e9-3fc9-4503-924f-0c3bd8e2eebf","u_fc_poi_school.25285",,,"POINT (8.414982 12.23567)"
"KT","NMIS","Makarantar Malam Ali","43001","Primary","Primary","Public","Religious","School","3d64fbfb-1d13-4bb9-b923-b37c3a56c17d","u_fc_poi_school.25441",,,"POINT (7.6588389 12.8737964)"
"KN","NMIS","Jamaa Islamiyya","KN4003","Primary","Primary","Public","Religious","School","3d782194-58ae-4359-a7c7-43d4874312b1","u_fc_poi_school.25467",,,"POINT (8.074335 12.19168)"
"KN","NMIS","Madarasatul Ummu Littahafizil Quran","KN3107","Primary","Primary","Public","Religious","School","3d88277e-a32f-4017-b83a-18452c34a01c","u_fc_poi_school.25484",,,"POINT (8.579784 11.96754)"
"KN","NMIS","Adabiyyatul Islama Islamiyya","KN3107","Primary","Primary","Private","Religious","School","3d8b386e-1489-435b-97a9-71696a23ca48","u_fc_poi_school.25489",,,"POINT (8.582307 11.96947)"
"KN","NMIS","Government Girls Arabic Junior Secoundary School T Kaya","KN2206","Secondary","Junior","Public","Religious","School","3d920eba-35da-4223-9f08-8c81824456b2","u_fc_poi_school.25503",,,"POINT (7.932266 11.72934)"
"BY","eHA Polio","St Stephen Primary School 1","BYSSPR10","Primary","Primary","Public","Religious","School","3d92a824-cac9-45a6-8fc9-443c74b9f508","u_fc_poi_school.25505",,,"POINT (5.9488606 4.7251186)"
"KN","NMIS","Serikin Fulani Islamiya Kumbotso","KN2507","Primary","Primary","Public","Religious","School","3d9466b5-a63f-4146-b88a-46471acc1fbe","u_fc_poi_school.25512",,,"POINT (8.503332 11.88864)"
"KN","NMIS","Bustabul Islaniyya School","KN3105","Other","Other","Public","Religious","School","3dace7a2-e50b-4b39-a924-1327cf8efb67","u_fc_poi_school.25549",,,"POINT (8.54166 12.0276)"
"BA","NMIS","Duguri Islamiyya","BA0119","Primary","Primary","Private","Religious","School","3dc8c8e4-4950-46dd-a1ee-0055b37b1f4a","u_fc_poi_school.25607",,,"POINT (10.2720553 9.6964488)"
"KN","NMIS","Nurudden Islamiyya","KN3808","Primary","Primary","Public","Religious","School","3de09e47-001d-411d-bf79-68c713dafee5","u_fc_poi_school.25638",,,"POINT (8.560855 11.95954)"
"KN","NMIS","Nuruddinil Islam Islamiyya","KN0509","Primary","Primary","Public","Religious","School","3dfcb2af-2066-4a6b-9eda-bbd1b40b9b3c","u_fc_poi_school.25679",,,"POINT (8.395375 12.22913)"
"KN","NMIS","Rimin Gado Quranic School","KN3308","Primary","Primary","Public","Religious","School","3e153197-c117-4dc5-aa5b-2d4d4d7e30a2","u_fc_poi_school.25715",,,"POINT (8.246583 11.96892)"
"KN","NMIS","Saja Hassan Nurul Quran Islamiyya","KN0502","Primary","Standard","Public","Religious","School","3e25d440-826b-43b8-bc70-f3fa3a1937e6","u_fc_poi_school.25737",,,"POINT (8.236076 12.22975)"
"KN","NMIS","Kazinatul Quran Islamiyya School","KN3105","Primary","Standard","Public","Religious","School","3e428779-052e-40b8-a68d-35dd0cac3ae8","u_fc_poi_school.25789",,,"POINT (8.542218 12.02714)"
"KN","NMIS","Kibabal Islamiyyaprimary School","KN2008","Primary","Primary","Public","Religious","School","3e461280-f51f-40b8-864f-d81a1c6f025c","u_fc_poi_school.25794",,,"POINT (8.192926 11.82805)"
"KN","NMIS","Sheikh Tijjani Namama Litahfizul Quran","KN2502","Primary","Primary","Public","Religious","School","3e466ff5-70e7-4c8e-b65f-c5cd8a2aefb1","u_fc_poi_school.25796",,,"POINT (8.486681 11.9628)"
"KN","NMIS","Karana Islamiyya School","KN0605","Primary","Primary","Public","Religious","School","3e61c5d3-7b29-46ad-874f-a36fd4bd6137","u_fc_poi_school.25837",,,"POINT (8.488742 11.613)"
"KN","NMIS","Ta Alimul Subyan Islamiyya","KN0303","Primary","Primary","Public","Religious","School","3e8259c9-8511-484e-be10-fb4e300c6dbb","u_fc_poi_school.25890",,,"POINT (8.037825 12.09225)"
"SO","NMIS","Nurul Hudah Isslamiyar Kwargaba","62206","Primary","Pre Primary","Private","Religious","School","3eb9017b-ec48-443b-bf05-4248974315c0","u_fc_poi_school.25983",,,"POINT (5.5048537 13.2755794)"
"KN","NMIS","Kundila Primary and Islamiyya School","KN3803","Primary","Primary","Public","Religious","School","3ebb44bc-e10e-46f0-84cd-64140d5d4364","u_fc_poi_school.25988",,,"POINT (8.55544 11.96611)"
"KN","NMIS","Taalimul Quran Islamic School","KN1601","Primary","Primary","Public","Religious","School","3ec516e0-619c-41d3-ace2-371d522d292a","u_fc_poi_school.26007",,,"POINT (9.009928 11.80575)"
"KN","NMIS","DaaAwatul Islamiyya Primary","KN3102","Primary","Primary","Public","Religious","School","3ede95c2-7329-4083-9063-66f750fcc472","u_fc_poi_school.26053",,,"POINT (8.557602 12.03554)"
"KN","NMIS","Tofai Islamiyya Primary","KN1311","Primary","Primary","Public","Religious","School","3f534e2a-cab6-448d-8732-7df848b38f0d","u_fc_poi_school.26254",,,"POINT (8.832873 12.0574)"
"KT","OSGOF","Islamiyya School Kwarin Majema","41809","Other","Standard","Faith Based","Religious","School","3f590cb5-1618-4f82-8c05-150325f4b28b","u_fc_poi_school.26263",,,"POINT (7.68039 13.08617)"
"LA","NMIS","Al Aniwar Nursery and Primary School","LASAMO22","Primary","Standard","Private","Religious","School","3f7192fa-7c00-49be-bada-924310253fb7","u_fc_poi_school.26309",,,"POINT (3.284069 6.556476)"
"GO","OSGOF","Izala Jibwis Islamiya School","GMSAKK05","Other","Standard","Faith Based","Religious","School","3f7e6eb2-0954-4a83-942d-b0561d4249f5","u_fc_poi_school.26327",,,"POINT (11.20037 10.05723)"
"KN","NMIS","Shashuwai Islamiyya Primary","KN0205","Primary","Primary","Public","Religious","School","3f8756e4-79e8-418e-927d-43ba1efef01a","u_fc_poi_school.26344",,,"POINT (9.046891 11.59783)"
"KN","NMIS","Kibiya Model Quran Islamiyya School","KN2308","Primary","Standard","Public","Religious","School","3f920d74-f184-4ce6-99c8-710dbc22edc6","u_fc_poi_school.26354",,,"POINT (8.657541 11.53053)"
"JI","NMIS","Maje Comprehensive","JI2103","Primary","Primary","Private","Religious","School","3f962885-d2de-4328-87a5-5c1980e34626","u_fc_poi_school.26360",,,"POINT (10.0310612 12.4602871)"
"SO","NMIS","Jekanadu Quranic Islamiyya School","61509","Primary","Primary","Private","Religious","School","3fca26f8-17ae-43a4-a072-ba6a6d6bd2af","u_fc_poi_school.26453",,,"POINT (4.9565951 13.0198964)"
"SO","NMIS","Rini Isilamiyya","61909","Primary","Pre Primary","Private","Religious","School","3ff3ab4b-1359-4438-a6a0-a0ba8abfa03b","u_fc_poi_school.26517",,,"POINT (4.9498225 13.3121899)"
"KT","OSGOF","Islamiyya School Dankulumbo","41802","Other","Standard","Faith Based","Religious","School","3ff45c9d-48df-4b37-b2ee-0d1c1571ce48","u_fc_poi_school.26518",,,"POINT (7.91277 13.20054)"
"KT","NMIS","Nurul Islamiyya Pandaro","42308","Primary","Primary","Public","Religious","School","402cf570-bbaa-4b57-b5b5-aaf0718920d2","u_fc_poi_school.26628",,,"POINT (8.0327617 12.4949567)"
"KN","NMIS","Dinya Islamiyya Primary","KN0903","Primary","Primary","Faith Based","Religious","School","403be4ef-52ea-4733-abfb-7dd41136a958","u_fc_poi_school.26650",,,"POINT (8.59466 11.83689)"
"KN","NMIS","Zango Islamiya Secondary School","KN1711","Secondary","Primary","Public","Religious","School","405185cf-97d4-4809-9582-c4b94e9bac2f","u_fc_poi_school.26691",,,"POINT (8.684322 12.09204)"
"SO","NMIS","MTA Filin Bage Gwadabawa","60706","Primary","Primary","Faith Based","Religious","School","40651259-3816-4219-8fd1-6208ed6a61e1","u_fc_poi_school.26742",,,"POINT (5.2382253 13.3585467)"
"KD","NMIS","Madarasatul Nurul Islam Buda Kajuru","KD1202","Other","Other","Private","Religious","School","4067ea47-64e8-4b90-8dbd-01bba67770b7","u_fc_poi_school.26748",,,"POINT (7.6498459 10.3527989)"
"KN","NMIS","Government Arabic Secondary School Hausawa Bawo Road","KN3801","Secondary","Standard","Public","Religious","School","4094f5da-1029-4f75-a8ae-1cbb48503ac2","u_fc_poi_school.26819",,,"POINT (8.540855 11.96741)"
"KN","NMIS","Garin Sheme A Islamiyya School","KN2602","Primary","Primary","Private","Religious","School","40ba7d6f-a62d-40d5-b699-1d7a2bd2a5f7","u_fc_poi_school.26881",,,"POINT (8.229244 12.38613)"
"KN","NMIS","Zarogi Islamiyya","KN4010","Primary","Primary","Public","Religious","School","41054d3f-4f43-40d5-9fd4-bfbbf4dc891f","u_fc_poi_school.27006",,,"POINT (7.967233 12.26468)"
"OS","NMIS","Solahud Deen","OSSILA04","Tertiary","Adult Education","Private","Religious","School","41437451-6323-46f6-9823-5bc0ea2e87ee","u_fc_poi_school.27090",,,"POINT (4.893746 8.023048)"
"KN","NMIS","Nuril Khairat Abdullahi Islamiyya Shatumbi","KN0502","Primary","Primary","Public","Religious","School","417f5134-1926-46c3-be44-643ed8575b15","u_fc_poi_school.27191",,,"POINT (8.241313 12.23269)"
"JI","NMIS","Dansure Primary School","JI2403","Primary","Primary","Public","Religious","School","41a0345a-e048-4052-88c7-28aa1027bf28","u_fc_poi_school.27247",,,"POINT (8.3158541 12.6464424)"
"NI","OSGOF","Taalim Quranic School Akote","NISLMU04","Other","Standard","Faith Based","Religious","School","41a7f470-0592-4e7c-ae59-3aed6060ca74","u_fc_poi_school.27253",,,"POINT (6.03279 9.20235)"
"KT","NMIS","Karare Islamiyya","40306","Primary","Primary","Public","Religious","School","41b44675-c5d3-415a-b597-bf74781bcb9a","u_fc_poi_school.27281",,,"POINT (7.3967318 12.7161753)"
"KN","NMIS","Yanganau Gawuka Islamiyya School","KN4009","Primary","Primary","Public","Religious","School","41b4945b-4da5-49e2-b352-27250a476da1","u_fc_poi_school.27284",,,"POINT (7.957956 12.2539)"
"SO","NMIS","Kalgo Islamiyya School","60109","Primary","Primary","Private","Religious","School","41cf837b-db7d-46f1-83b4-25d5dac720e3","u_fc_poi_school.27325",,,"POINT (4.7121469 13.095991)"
"KN","NMIS","Ulumul Quran","KN2707","Primary","Primary","Public","Religious","School","41f8ac81-0e2b-4a07-8882-429922db3dcf","u_fc_poi_school.27390",,,"POINT (8.429727 11.76593)"
"KN","NMIS","Yan Kwada Primary Islamiyya School","KN3503","Primary","Primary","Public","Religious","School","41fd65d3-62cf-4f8c-be14-2628cb264ada","u_fc_poi_school.27402",,,"POINT (7.876195 12.2042)"
"KN","NMIS","Ulumulquran Islamiyya","KN0507","Primary","Primary","Public","Religious","School","420366ad-4e74-4798-a671-4f2ef71023c0","u_fc_poi_school.27412",,,"POINT (8.181057 12.28526)"
"KT","OSGOF","Arabic Kogon Maidawa","42810","Other","Standard","Faith Based","Religious","School","4214d445-d57c-4bcd-b58e-6d7930c37d06","u_fc_poi_school.27445",,,"POINT (7.66383 12.30543)"
"JI","NMIS","Government Day Secondry School Danzomo","JI2505","Secondary","Senior","Public","Religious","School","423b2bfc-64cd-4e1e-9b6f-f3fd39226c3b","u_fc_poi_school.27514",,,"POINT (9.3662682 12.4549503)"
"KN","NMIS","Joda Islamiyya","KN1303","Primary","Primary","Public","Religious","School","4272b351-1c55-440e-a0e0-c90e6d2b9851","u_fc_poi_school.27593",,,"POINT (8.875784 12.00057)"
"KN","NMIS","Saqafa Primary Islamiyya School","KN3208","Primary","Primary","Public","Religious","School","42821bdb-abd7-4ca9-bc8f-33bb9ff948b0","u_fc_poi_school.27624",,,"POINT (8.540868 11.3888)"
"KN","NMIS","Alhaji Shehi Islamic School","KN1810","Primary","Standard","Private","Religious","School","4286f92d-a377-41d7-bc0d-44cd1e40f435","u_fc_poi_school.27635",,,"POINT (8.498547 11.9928)"
"KN","NMIS","Zainab Islamiyya Gandurwawa","KN3002","Primary","Primary","Public","Religious","School","42ac5c23-db66-41ad-8512-f94d1f427985","u_fc_poi_school.27708",,,"POINT (8.620927 12.16014)"
"KN","NMIS","Kademi Islamiyya","KN1606","Primary","Primary","Public","Religious","School","42d6d57c-bbed-4225-9f6f-cd2d1770582a","u_fc_poi_school.27774",,,"POINT (8.931319 11.77178)"
"KN","NMIS","Zarogi Gabas Islamiyya","KN4010","Primary","Primary","Public","Religious","School","42e5691c-40e1-4dc2-ac87-8d940c4d5ffb","u_fc_poi_school.27803",,,"POINT (7.99183 12.2486)"
"KN","NMIS","Nafhatul Rasal Islamiyya","KN1601","Primary","Primary","Public","Religious","School","4338a280-dc72-41fa-857d-56a7aa73fc31","u_fc_poi_school.27914",,,"POINT (9.009197 11.80742)"
"KN","NMIS","Raudatul Tafizul Quran Tofa","KN3910","Primary","Primary","Public","Religious","School","4399c9d8-5b52-431f-984c-459b3683bc8b","u_fc_poi_school.28053",,,"POINT (8.275512 12.05624)"
"KN","NMIS","Gumawa Islamiyya Primary","KN1304","Primary","Primary","Public","Religious","School","43e05ebd-31b9-4729-b7f9-06a778b1696f","u_fc_poi_school.28171",,,"POINT (8.863617 12.13846)"
"KN","NMIS","Gauza Islamiyya Primary School","KN3410","Primary","Primary","Public","Religious","School","43e368a8-162e-43df-9c1a-98749511b19d","u_fc_poi_school.28176",,,"POINT (7.905736 11.57392)"
"KN","NMIS","Nurul Huda Islamiyya","KN0909","Primary","Primary","Public","Religious","School","44377349-44c7-4146-a3d1-578d5f030661","u_fc_poi_school.28327",,,"POINT (8.531372 11.84737)"
"KN","NMIS","Ittikanul Quran Islamiyyah","KN1205","Primary","Standard","Public","Religious","School","446319f0-604c-4e3e-a6cc-a0687a9c3d20","u_fc_poi_school.28394",,,"POINT (8.523523 12.02616)"
"KT","OSGOF","Dan Hako Islamiya Primary School","40606","Primary","Primary","Faith Based","Religious","School","4463923a-c0dd-4c5a-bbb7-5eee5c20d6ff","u_fc_poi_school.28395",,,"POINT (7.62122 12.71394)"
"KN","NMIS","Alkali Amadu Islamiyya","KN0502","Primary","Primary","Private","Religious","School","448237ed-8946-44f8-80a3-24fe7a455917","u_fc_poi_school.28441",,,"POINT (8.239647 12.23287)"
"KN","NMIS","Busayel Islamiya","KN0912","Other","Other","Public","Religious","School","44b335ab-9275-4d5d-bff7-11fd6d9decfa","u_fc_poi_school.28530",,,"POINT (8.629275 11.8411)"
"KN","NMIS","Tangamawa Islamiyya","KN0502","Primary","Primary","Public","Religious","School","44b44472-ba9e-4a78-8897-e01d437bc304","u_fc_poi_school.28535",,,"POINT (8.173787 12.2434)"
"KN","NMIS","Kamfani Islamiyya","KN1106","Primary","Primary","Public","Religious","School","44bbc4e3-0c70-40e4-ae0c-3b2ca61f27bb","u_fc_poi_school.28548",,,"POINT (8.739438 10.74119)"
"KN","NMIS","Nuraddeen Islamiyya Basaima","KN0905","Primary","Primary","Public","Religious","School","44e6dc2c-affe-468e-b35e-26822fc0cc6a","u_fc_poi_school.28614",,,"POINT (8.705645 11.79056)"
"NI","NMIS","Ahlul Taisir Primary School","NISKNT03","Primary","Primary","Faith Based","Religious","School","44f1d662-781c-4977-9d0e-d8ecb5deba16","u_fc_poi_school.28636",,,"POINT (5.4766083 10.3968217)"
"KT","NMIS","Shema Community College of Arabic and Islamic Studies","41211","Primary","Primary","Public","Religious","School","44f4073c-ab6e-4e08-b2b1-7d5e57559eb6","u_fc_poi_school.28639",,,"POINT (7.5170587 12.4643855)"
"ZA","OSGOF","Malan Abba Islamiya Mallamawa","81405","Other","Standard","Faith Based","Religious","School","44f76c96-8233-4780-b2d1-b83c59423096","u_fc_poi_school.28644",,,"POINT (6.86835 12.94845)"
"JI","NMIS","Chaichai Primary School","JI2301","Primary","Standard","Public","Religious","School","45175f64-7642-4d7b-a4eb-ca640a7febab","u_fc_poi_school.28690",,,"POINT (9.2491849 12.0115922)"
"KD","OSGOF","Baptist Bible School","KD1704","Other","Standard","Faith Based","Religious","School","45549f8d-0b18-48cd-ab18-975637071950","u_fc_poi_school.28775",,,"POINT (8.469365 10.2294516)"
"KN","NMIS","Government Girls Arabic School Takai","KN3709","Secondary","Standard","Public","Religious","School","462a1c3c-4a45-40d4-985d-f593a7f94588","u_fc_poi_school.29139",,,"POINT (9.116464 11.55781)"
"KN","NMIS","Government Girls Junior Tahfee Quran Secondary School","KN2808","Secondary","Junior","Public","Religious","School","4633ec37-3293-4a93-9bb4-6ee54cbf8db4","u_fc_poi_school.29155",,,"POINT (8.35524 11.75856)"
"KN","NMIS","Zango Islamiyya","KN4311","Primary","Primary","Public","Religious","School","4668888b-8231-4bce-8f3a-c5a82dab53b6","u_fc_poi_school.29235",,,"POINT (8.650361 11.96199)"
"KN","NMIS","Nurul Huda Islamiyya","KN3103","Primary","Primary","Public","Religious","School","46769a03-b52a-482d-a0b1-594b4ee65653","u_fc_poi_school.29254",,,"POINT (8.55843 12.03059)"
