,id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teachers,no_of_students,global_id,geometry
704,u_fc_poi_school.83259,EK,GRID,Glory Tabernacle Academy,EKSADO12,Tertiary,Standard,Private,Formal,School,,,c5e8730d-8204-468f-a922-a35aaa57d5a8,POINT (5.23416 7.6597)
705,u_fc_poi_school.83302,GO,GRID,Perfect Start Academy Gombe,GMSAKK02,Tertiary,Standard,Public,Formal,School,,,c602a592-d25e-43d4-9cd1-c43fb2768f3f,POINT (11.194395 10.2697383)
706,u_fc_poi_school.83537,ED,Proxy Logistics,College of Agriculture,EDSGBZ08,Tertiary,Adult Education,State Government,Formal,School,,,c68d7da8-a498-4a89-93dd-679091edda62,POINT (5.4355208 6.4871521)
707,u_fc_poi_school.83731,IM,Proxy Logistics,School of Nursing Federal Medical Centre Owerri,IMSWER01,Tertiary,Adult Education,Federal Government,Formal,School,,,c70613b8-415b-4915-a915-eabeb8a591ea,POINT (7.0244186 5.5030821)
708,u_fc_poi_school.83782,EK,GRID,Federal Polytechnic Ado,EKSADO01,Tertiary,Adult Education,Public,Formal,School,,,c725956a-8020-4393-8b23-f237a663a208,POINT (5.2967233 7.59509)
709,u_fc_poi_school.83800,NI,OSGOF,State Polytechnic Esozai Village,NISBDA07,Tertiary,Adult Education,Public,Formal,School,,,c72f171e-cc79-4e19-887a-8c992fe8d928,POINT (6.01995 9.060890000000001)
710,u_fc_poi_school.83872,EN,GRID,Luminar International Center For Health And Alternative Medicine,ENSAWG02,Tertiary,Adult Education,Private,Formal,School,,,c767567f-5a90-479b-8792-851d751e8a23,POINT (7.491635 6.1058433)
711,u_fc_poi_school.83952,NI,OSGOF,College Of Willife Lubalaru,NISNBS07,Tertiary,Adult Education,Public,Formal,School,,,c79baa3a-990b-4e01-914a-1c3b691eff41,POINT (4.58159 9.82396)
712,u_fc_poi_school.83959,EK,GRID,Children And Fun School,EKSADO11,Tertiary,Standard,Public,Formal,School,5.0,20.0,c7a185b6-61c8-4992-b1e9-dcb128eb11de,POINT (5.2987017 7.6020533)
713,u_fc_poi_school.84176,EK,GRID,Seat Of Emmanuel International School Besides Civil Defence Office,EKSADO09,Tertiary,Standard,Private,Formal,School,,,c8250654-a919-4010-a6e0-e07a90981b3a,POINT (5.2565117 7.6504683)
714,u_fc_poi_school.84203,EK,GRID,Perfect Gift International School Surulere Street Ido,EKSIDO06,Tertiary,Standard,Private,Formal,School,,,c8361848-2b86-48a7-8803-6f532b6d4f3d,POINT (5.20192 7.8346317)
715,u_fc_poi_school.84226,EK,GRID,Benchmark International Group Of Schools,EKSIEN01,Tertiary,Standard,Private,Formal,School,,,c8444ab1-f945-4f82-85d9-32721e0cb8ec,POINT (5.4156783 7.4639)
716,u_fc_poi_school.84436,FC,NMIS,Vocational Training Centre Abaji,FCTABJ07,Tertiary,Adult Education,Public,Formal,School,,,c8bfa218-9245-44b8-b37f-e0e82f59d707,POINT (6.965478 8.471147)
717,u_fc_poi_school.84583,IM,NMIS,Ideato Technical Craft College,IMSURU15,Tertiary,Adult Education,Private,Formal,School,,,c915c265-5527-4a05-8039-3d20063459be,POINT (7.078535 5.832729)
718,u_fc_poi_school.84587,EK,GRID,Ayenet Academy College,EKSIKR09,Tertiary,Standard,Private,Formal,School,5.0,35.0,c9166fd6-88ca-46f4-aa1f-e35891b9ef14,POINT (5.2265583 7.4805667)
719,u_fc_poi_school.84588,AB,GRID,Rhema University,ABSSSM14,Tertiary,University,Private NGO Funded,Formal,School,,,c9172473-4c3f-4155-8ecc-c22cc6993af4,POINT (7.3503317 5.13915)
720,u_fc_poi_school.84796,EK,GRID,Bradford Assda Group Of Schools,EKSADO12,Tertiary,Standard,Private,Formal,School,,,c99f3686-d808-4ad1-a3ab-a812499b2f83,POINT (5.2302633 7.65593)
721,u_fc_poi_school.85194,GO,OSGOF,Government Technical College Garin Jarma,GMSAKK08,Tertiary,Adult Education,Public,Formal,School,,,ca917b59-2d72-4785-8e6e-47af1aa6c398,POINT (11.19918 10.04002)
722,u_fc_poi_school.85594,CR,NMIS,Egre Egede Memorial College Nkpakna Ogoja,CRSGGJ09,Tertiary,Adult Education,Private,Formal,School,,,cb7b473a-e9fc-41bd-9168-9e49aeeb921d,POINT (8.626859 6.421278)
723,u_fc_poi_school.85724,EK,GRID,Honeyx International School And Diamond College,EKSADO12,Tertiary,Standard,Private,Formal,School,,,cbc1895d-a050-48c6-aae0-b166f64c851a,POINT (5.248315 7.6627367)
724,u_fc_poi_school.85729,CR,GRID,Steady Flow University,CRSKMM04,Tertiary,University,Private,Formal,School,,,cbc413ab-b712-4f20-a07a-908f340e6142,POINT (8.673285 6.0897133)
725,u_fc_poi_school.85936,EK,GRID,Prestigious Gods Schools,EKSIDO07,Tertiary,Standard,Private,Formal,School,6.0,50.0,cc4641a1-4fd4-4725-a7ac-513ed826216d,POINT (5.2394183 7.7889833)
726,u_fc_poi_school.85986,ED,Proxy Logistics,Cocoa Research Institution of Nigeria,EDSSGD05,Tertiary,Adult Education,Federal Government,Formal,School,,,cc6ab671-74ef-492e-9068-45020dcaa8d4,POINT (5.9807719 6.8227689)
727,u_fc_poi_school.86227,GO,GRID,Alhidayah Academy Gombe,GMSGME06,Tertiary,Standard,Public,Formal,School,,,ccf82845-1784-4172-a1a2-fe79c5862b62,POINT (11.16804 10.2898517)
728,u_fc_poi_school.86267,IM,NMIS,Advanced Secretarial College,IMSKED04,Tertiary,Adult Education,Public,Formal,School,,,cd12b0e4-917a-4ff9-a571-387b35f83e4d,POINT (7.201 5.500774)
729,u_fc_poi_school.86285,AK,NMIS,Social Dev Edu info Youth and Sport,AKSAFG08,Tertiary,Adult Education,Public,Formal,School,,,cd1a53a3-5614-4a7d-879a-aea531c069bf,POINT (7.889293 4.857471)
730,u_fc_poi_school.86507,GO,GRID,Aljambawi Science Academy Gombe,GMSGME11,Tertiary,Standard,Public,Formal,School,,,cda21004-7551-4184-b441-cedb9f152ed9,POINT (11.17767 10.2992717)
731,u_fc_poi_school.86730,EN,NMIS,Technical College Obe,ENSAGN07,Tertiary,Adult Education,Public,Formal,School,,,ce347209-b2cc-452c-aace-1ee88b5bfbe7,POINT (7.511081 6.312753)
732,u_fc_poi_school.86971,KT,NMIS,Sayau Dangado Islamiya,43110,Tertiary,Adult Education,Public,Religious,School,,,cecc16e7-3cb9-40ae-824f-2528f889a4f7,POINT (7.0278114 11.3444996)
733,u_fc_poi_school.87044,EK,GRID,Toluwani Group Of Schools,EKSADO02,Tertiary,Standard,Private,Formal,School,,,cef76ed0-da7b-4a72-b574-c2c1c788eae2,POINT (5.2120367 7.6526467)
734,u_fc_poi_school.87168,ON,OSGOF,Achiever University Idasen,ODSOWO07,Tertiary,University,Public,Formal,School,,,cf3eefd4-4d0d-4d1b-a6cf-db54a821ebb4,POINT (5.58457 7.16787)
735,u_fc_poi_school.87226,GO,GRID,Ecwa Amdo Academics School,GMSBLR02,Tertiary,Standard,Public,Formal,School,,,cf57f121-331c-41e9-9a5e-3b9731f0b19d,POINT (11.1835433 9.859109999999999)
736,u_fc_poi_school.87372,GO,GRID,Amtas Community School Deba,GMSYDB01,Tertiary,Standard,Public,Formal,School,,,cfa9d1d6-8c4a-4f00-8d2e-719d0b21c9a3,POINT (11.3826867 10.2141117)
737,u_fc_poi_school.87467,LA,GRID,Tensrings Music Institute Festac Town,LASAON07,Tertiary,Standard,Private,Formal,School,25.0,1.0,cfe79c6f-78a4-4f13-9ff1-509c46831cfc,POINT (3.2928 6.47307)
738,u_fc_poi_school.87468,EK,GRID,Treasures International School,EKSADO13,Tertiary,Standard,Private,Formal,School,,,cfe84ce9-d5b4-4f59-a761-f06fc52855fe,POINT (5.2204117 7.58155)
739,u_fc_poi_school.87610,EK,GRID,Holy Trinity Anglican Group Of School,EKSGBN03,Tertiary,Standard,Private,Formal,School,,,d04398bc-c74c-4b06-b016-d93c71a27f9a,POINT (5.4838333 7.6025883)
740,u_fc_poi_school.87725,EB,GRID,Destiny College Of Health Technology Agubia Ikwo,EBSCHR06,Tertiary,Adult Education,Private,Formal,School,47.0,300.0,d086ee58-aaf7-45f2-9992-c14f4af93438,POINT (8.10825 6.0745083)
741,u_fc_poi_school.87763,KW,NMIS,Adult Education,KWSAFN02,Tertiary,Adult Education,Public,Formal,School,,,d09d9ab7-c9d3-4527-a201-e589de4c642a,POINT (4.530306 8.325027)
742,u_fc_poi_school.87922,ON,Proxy Logistics,Federal University of Technology Akure,ODSAKS11,Tertiary,University,Federal Government,Formal,School,,,d0f70d1d-7ac5-46a5-8df2-fd98105da512,POINT (5.1847766 7.2590682)
743,u_fc_poi_school.87986,EK,GRID,Toma International,EKSADO02,Tertiary,Standard,Private,Formal,School,13.0,45.0,d11d0156-f742-4a88-8eff-93c4c00795c5,POINT (5.204415 7.6512133)
744,u_fc_poi_school.88003,EK,GRID,God Heritages Academy,EKSIPN02,Tertiary,Standard,Private,Formal,School,20.0,170.0,d12925f3-1484-448a-93b1-fa90b9b9aa9b,POINT (5.2864133 7.7200233)
745,u_fc_poi_school.88065,NI,NMIS,Government Vocational Training Center Jenna North,NISMKW04,Tertiary,Adult Education,Public,Formal,School,,,d152004f-ad22-4712-85ef-15b9339ed932,POINT (4.8171295 9.148539700000001)
746,u_fc_poi_school.88099,KT,NMIS,Kuru Islammia,42909,Tertiary,Adult Education,Public,Religious,School,,,d168823f-f6c3-48b0-9cf5-96b2a4a8e1d3,POINT (7.6726681 12.1040958)
747,u_fc_poi_school.88223,DE,NMIS,Institue Of Continuos Education Ozoro,DTSDSZ12,Tertiary,Standard,Private,Formal,School,,,d1b5d5b6-e34b-4291-9e64-07654ab4c52e,POINT (6.22637 5.538758)
748,u_fc_poi_school.88240,NI,OSGOF,Essence International School Barikin Sale,NISMNA05,Tertiary,Adult Education,Private,Informal,School,,,d1c1ef1e-603d-4451-9c1c-de42d16e88e5,POINT (6.54523 9.59324)
749,u_fc_poi_school.88314,NI,OSGOF,Ibb University Kobo Camp M K S S,NISLAP08,Tertiary,University,Public,Formal,School,,,d1ef6192-56f5-4fe0-bc1e-fa1f1a525244,POINT (6.57643 9.046139999999999)
750,u_fc_poi_school.88422,KO,NMIS,Home Economics Centre Ayetoro Gbede,KGSJMU03,Tertiary,Adult Education,Public,Formal,School,,,d23549bb-3e99-46c6-80b6-246b4560684a,POINT (5.990362 7.989535)
751,u_fc_poi_school.88572,LA,GRID,Nigerian Institute For Oceanography And Marine Research,LASEOA19,Tertiary,Standard,Public,Formal,School,,,d2922cb7-3dc6-4085-b7d0-4b69efd4af45,POINT (3.41101 6.42237)
752,u_fc_poi_school.88702,LA,GRID,Ivie Technical And Technical College,LASBDY03,Tertiary,Standard,Private,Formal,School,,,d2eaed83-d18d-44e6-ae5a-e074b60527e9,POINT (2.93513 6.44514)
753,u_fc_poi_school.88738,EK,GRID,Gods Glory Group Of School,EKSIKR09,Tertiary,Standard,Private,Formal,School,,,d2fea452-157c-4dec-b63c-3f7dadfc654f,POINT (5.23343 7.473385)
754,u_fc_poi_school.88903,GO,GRID,New Generation Science Academy Pindiga,GMSAKK09,Tertiary,Standard,Public,Formal,School,,,d35f0eb9-e86f-4b15-8d32-0069500de213,POINT (10.9545033 9.985329999999999)
755,u_fc_poi_school.88917,EN,GRID,Spiritual Intranational School Of Theology Ndiagu Atakwu,ENSAGN14,Tertiary,Adult Education,Private,Formal,School,,,d36bf8f1-a249-4916-a6af-e935a8bf068a,POINT (7.4752667 6.362675)
756,u_fc_poi_school.88976,KD,OSGOF,Federal College Of Education,KD2303,Tertiary,Tertiary,Public,Formal,School,,,d390af72-bd6a-4f4f-8872-3108f73a1b2c,POINT (7.7312394 11.0825105)
757,u_fc_poi_school.89071,ED,Proxy Logistics,State School of Nursing,EDSDGE07,Tertiary,Adult Education,State Government,Formal,School,,,d3c399c2-41a5-4a0e-8d1c-1d73991f388d,POINT (5.6331437 6.1195529)
758,u_fc_poi_school.89236,BY,OSGOF,Federal Polytechnic Ekeone Liaison Office Opolo Epie,BYSYEN09,Tertiary,Adult Education,Public,Formal,School,,,d41bdc32-aa7b-45e7-9194-4785e4804a9d,POINT (6.33279 4.9479)
759,u_fc_poi_school.89352,AB,GRID,Abia State Polytechnic Aba,ABSEZA04,Tertiary,Standard,Public,Formal,School,,,d45c1b1b-3865-4467-b08a-c6d80f72bc82,POINT (7.3623469 5.1269605)
760,u_fc_poi_school.89518,NI,OSGOF,Federal University Of Technology Anguwan Tukura Bosso,NISMNA02,Tertiary,University,Public,Formal,School,,,d4c4a8d2-3668-4fd7-b509-5f6341e46e7e,POINT (6.5281849 9.655859100000001)
761,u_fc_poi_school.89567,EK,GRID,Ajayi Polytechnic Fagbohun Estate Ikere Ekiti,EKSADO13,Tertiary,Adult Education,Private,Formal,School,,,d4de37e0-d877-47b9-ba79-11c041ebc196,POINT (5.21659 7.5491717)
762,u_fc_poi_school.89600,NI,OSGOF,Crystal Jewels Academy Nikangbe,NISMNA05,Tertiary,Adult Education,Private,Informal,School,,,d4f424be-3d00-44ab-a5eb-e0d542e2dc85,POINT (6.51282 9.59047)
763,u_fc_poi_school.89697,AB,GRID,Seat Of Wisdom Seminary,ABSKWU04,Tertiary,Standard,Faith Based,Formal,School,,,d52e912b-567b-4c42-b19f-52ea8659a70b,POINT (7.6266167 5.330875)
764,u_fc_poi_school.89802,EK,GRID,Temitope International School,EKSADO10,Tertiary,Standard,Private,Formal,School,10.0,50.0,d56b6cfd-6504-49c3-a2be-6605f2cda56f,POINT (5.191375 7.6261533)
765,u_fc_poi_school.89907,BY,GRID,Bayelsa State College Of Arts And Science Elebele,BYSGBB03,Tertiary,Adult Education,Public,Formal,School,,,d5ae35fd-10e4-42a6-84bf-4800891515ad,POINT (6.3427441 4.8901273)
766,u_fc_poi_school.89969,KD,OSGOF,Oracle University,KD1905,Tertiary,University,Unknown,Formal,School,,,d5cb5ee3-327a-4018-b83a-3bccecc96556,POINT (7.7133479 11.1235175)
767,u_fc_poi_school.90023,BR,OSGOF,University Of Maiduguri,11309,Tertiary,University,Unknown,Formal,School,,,d5ed5d2e-f621-4af9-80f7-2b75544ab9df,POINT (13.1917242 11.8044538)
768,u_fc_poi_school.90103,NI,NMIS,Mohamadu Bawa Rijau Vocational Training Center Rijau,NISRJA05,Tertiary,Adult Education,Public,Formal,School,,,d620a837-c757-4753-8a74-dda6d626dbae,POINT (5.2721464 11.069211)
769,u_fc_poi_school.90107,EN,GRID,School Of Health Technology Inyi,ENSJRV13,Tertiary,Adult Education,Private,Formal,School,,,d621d499-c30d-4984-96b0-f1bfb242db1d,POINT (7.2938083 6.1225367)
770,u_fc_poi_school.90275,BE,OSGOF,University Of Mkar Gboko,BNSGBK10,Tertiary,University,Public,Formal,School,,,d6817c3f-3e7c-42d2-b4a4-e695f6ed9b93,POINT (9.039960000000001 7.32391)
771,u_fc_poi_school.90523,BR,OSGOF,College Of Education Science and Technology,10312,Tertiary,Tertiary,Unknown,Formal,School,,,d7251fe1-4e8c-4466-94ba-56b6d1038d57,POINT (13.7146882 11.4905372)
772,u_fc_poi_school.90556,EN,NMIS,Technical College Mgbidi,ENSAWG08,Tertiary,Adult Education,Public,Formal,School,,,d73c6a30-e536-4e12-b4f7-86b41febe9b4,POINT (7.460145 6.06456)
773,u_fc_poi_school.90713,OG,eHA Polio,Polaris Maritime Academy,OGSIKE03,Tertiary,Adult Education,Private,Formal,School,,,d7a39a9a-6031-4f71-9de9-7158e4b51388,POINT (3.67261 6.9230433)
774,u_fc_poi_school.90718,EN,GRID,National Open University Awgu Study Centre,ENSAWG03,Tertiary,University,Public,Formal,School,10.0,300.0,d7a61a64-da9b-4a97-bb5c-f2f0fdacc7a6,POINT (7.4730883 6.0579017)
775,u_fc_poi_school.90983,DE,OSGOF,University Of Asaba Asaba,DTSAKU10,Tertiary,University,Public,Formal,School,,,d8363e8e-fd8c-4b81-adcd-a8f5c77052ca,POINT (6.68997 6.20085)
776,u_fc_poi_school.91208,IM,GRID,Vision College Of Medical Science And Health Technology,IMSABB15,Tertiary,Adult Education,Private,Formal,School,,,d8ca814c-fe58-4db4-8bf6-1e3fcfbcd9e9,POINT (7.27778 5.4435833)
777,u_fc_poi_school.91321,EB,GRID,Sycamore International College Of Health and Technology Isu Onicha,EBSNCA14,Tertiary,Adult Education,Private,Formal,School,,,d8fe2210-db0b-4f9e-8774-2d1b5e1a5316,POINT (7.81397 6.1585883)
778,u_fc_poi_school.91338,KT,NMIS,Nurul Islam,43110,Tertiary,Adult Education,Public,Integrated,School,,,d90905ff-9502-4f24-9edf-e58adb04eedd,POINT (7.0647093 11.373045)
779,u_fc_poi_school.91521,EN,OSGOF,Nursing School Uwelle,ENSGBO06,Tertiary,Adult Education,Public,Formal,School,,,d97a9011-d81f-4900-9978-165312392b92,POINT (7.39014 6.6679)
780,u_fc_poi_school.91528,NA,OSGOF,National Open University Lafia,NASLFA03,Tertiary,University,Public,Formal,School,,,d97d5040-c109-47dc-8142-c1f69220528d,POINT (8.528689999999999 8.53355)
781,u_fc_poi_school.91557,ED,OSGOF,Auchipoly Auchi,EDSAUC12,Tertiary,Adult Education,Public,Formal,School,,,d98ffcb6-2144-4744-9531-f4f020d1f24a,POINT (6.2740199 7.0632225)
782,u_fc_poi_school.91653,GO,GRID,Winners Chapel International Gombe,GMSGME02,Tertiary,Standard,Public,Formal,School,,,d9d750b1-c5a8-4bcb-a963-ae11e0083b18,POINT (11.1900917 10.27865)
783,u_fc_poi_school.91734,OG,eHA Polio,Edexcel College Of Health Sciences And Technology,OGSODA10,Tertiary,Adult Education,Private,Formal,School,15.0,123.0,da080bd0-92be-46fe-bd9a-874562b540e6,POINT (3.4615874 7.1954655)
784,u_fc_poi_school.91779,OS,NMIS,Ilesha East Vocational Centre,OSSIAE09,Tertiary,Adult Education,Public,Formal,School,,,da2c2d7c-db7f-4c59-b260-454d8f36550d,POINT (4.750416 7.611142)
785,u_fc_poi_school.91786,KT,NMIS,Hayatul Islam,43101,Tertiary,Adult Education,Public,Integrated,School,,,da30b376-4811-4ba1-93d2-f3ac15a68c31,POINT (7.0346446 11.4099504)
786,u_fc_poi_school.91819,BE,OSGOF,University Of Agric Makurdi,BNSMKD01,Tertiary,University,Public,Formal,School,,,da3f66cc-aa1d-4ca2-a8d2-64a76b8369bd,POINT (8.61261 7.77941)
787,u_fc_poi_school.91859,SO,NMIS,Islamiyya Gunki,61504,Tertiary,Adult Education,Public,Religious,School,,,da56f7da-785f-416b-9388-f5aabd246bb5,POINT (4.7919287 13.0450843)
788,u_fc_poi_school.91965,GO,GRID,Terebinth Of Moreh Academy,GMSAKK02,Tertiary,Standard,Public,Formal,School,,,da95084c-6ae0-447c-94f6-ea46c6355ce6,POINT (11.155485 10.2630067)
789,u_fc_poi_school.92006,AB,GRID,School Of Nursing Aba,ABSABA02,Tertiary,Standard,Public,Formal,School,13.0,,daadb5e8-f423-4aba-93e2-d6e526b74586,POINT (7.3638439 5.1110188)
790,u_fc_poi_school.92066,AD,eHA Polio,Vocational Centre School,ADSFUR03,Tertiary,Adult Education,Public,Formal,School,,,dacd4c38-76cd-4f3d-bf7f-7426808b3e4f,POINT (12.6535262 9.220272899999999)
791,u_fc_poi_school.92215,CR,GRID,Crutech Primary School,CRSCKK03,Tertiary,Standard,Public,Formal,School,,,db1b377f-9870-41ab-ae92-865bf7b22525,POINT (8.763972300000001 6.7036671)
792,u_fc_poi_school.92304,AK,OSGOF,Hidden Treasure Christian Acedemy Idung Akpesan,AKSAUQ05,Tertiary,Adult Education,Public,Formal,School,,,db58acc4-2096-4c17-a171-edcf9b36ee80,POINT (8.104074300000001 4.6584741)
793,u_fc_poi_school.92608,EK,GRID,Brainet Academy,EKSADO12,Tertiary,Standard,Private,Formal,School,,,dc116a59-9bfe-4d67-a918-b54d27e8beb5,POINT (5.22191 7.6662933)
794,u_fc_poi_school.92620,GO,GRID,GAS Dangar,GMSYDB06,Tertiary,Standard,Public,Formal,School,,,dc1a3ebc-2cda-4344-b44e-38fc500a9421,POINT (11.3439256 10.271544)
795,u_fc_poi_school.92635,LA,GRID,Lagos State Polytechnic,LASIKU20,Tertiary,Standard,Public,Formal,School,,,dc226610-9489-4633-a666-92dd55d31c58,POINT (3.52138 6.6452)
796,u_fc_poi_school.92660,TA,GRID,Winners International College Tella,TRSGAS11,Tertiary,Standard,Private,Formal,School,,,dc30f811-2915-4f52-a8c5-b7cff7404a92,POINT (10.5116133 8.395825)
797,u_fc_poi_school.92665,KT,NMIS,Madonatul Ahbab,41707,Tertiary,Adult Education,Public,Religious,School,,,dc3541ff-2e28-4097-8351-5697a7d40057,POINT (7.8519523 11.6916311)
798,u_fc_poi_school.92666,EK,GRID,Jokotayo Group Of Schools,EKSADO12,Tertiary,Standard,Private,Formal,School,20.0,56.0,dc35c404-00dc-4b91-9e5e-2da613582bd8,POINT (5.2303367 7.6551)
799,u_fc_poi_school.92675,FC,NMIS,FCT Women Literacy and Skill Acquisition Centre,FCTBWR07,Tertiary,Adult Education,Public,Formal,School,,,dc3f6dcc-a681-40df-a5ab-6885f219324e,POINT (7.3554 9.295458)
800,u_fc_poi_school.92719,EK,GRID,Gods Will Group Of Schools Avenue,EKSADO06,Tertiary,Standard,Private,Formal,School,,,dc5dfd4e-4453-40d2-9ff7-090843dfd20a,POINT (5.1966167 7.5929667)
801,u_fc_poi_school.92925,EK,GRID,Fimokate International Crche And School Gra Ado Ekiti,EKSADO10,Tertiary,Standard,Private,Formal,School,18.0,120.0,dcda3a46-0501-4808-91ba-f2b8abf42ac5,POINT (5.2089617 7.6204517)
802,u_fc_poi_school.92951,GO,GRID,Amana Academy Gombe,GMSGME11,Tertiary,Standard,Public,Formal,School,,,dce9d172-c8b5-402d-9b6e-bf5fe76f0ad5,POINT (11.17132 10.3080333)
803,u_fc_poi_school.93034,CR,GRID,School Of Midwifery Sacred Heart Hospital Obudu,CRSUDU07,Tertiary,Standard,Public,Formal,School,10.0,,dd176b6d-3957-4c84-a955-a88acc23e726,POINT (9.174390000000001 6.6748883)
804,u_fc_poi_school.93067,FC,NMIS,Adult Education Centre Igu,FCTBWR04,Tertiary,Adult Education,Public,Formal,School,,,dd325a21-005e-4e94-a35b-ba62bb911392,POINT (7.470274 9.278912999999999)
805,u_fc_poi_school.93086,EN,GRID,De World University Mgbowo,ENSAWG02,Tertiary,University,Private,Formal,School,,,dd38ffe7-e07c-43de-8e93-4a2af78faf96,POINT (7.5002717 6.1284867)
806,u_fc_poi_school.93202,KT,NMIS,Madarasatul Taalimuaulad School Barkishi,43105,Tertiary,Adult Education,Public,Religious,School,,,dd80956a-4769-418c-a24f-5c92585ed5ea,POINT (7.0942734 11.5164857)
807,u_fc_poi_school.93379,EK,GRID,Straight Shoulder Academy,EKSIDO11,Tertiary,Standard,Private,Formal,School,,,dded2e71-1a72-4c0e-85a6-29e5ef87d75b,POINT (5.1715233 7.8816317)
808,u_fc_poi_school.93446,OG,eHA Polio,Gateway Polytechnic,OGSRMN05,Tertiary,Adult Education,Public,Formal,School,,,de12d853-d0e3-4476-acf8-b456097d20d0,POINT (3.6709933 6.987255)
809,u_fc_poi_school.93571,BA,OSGOF,Federal Polythenic Bauchi,BA0207,Tertiary,Adult Education,Public,Formal,School,,,de5f0a78-69f1-4180-9ab9-d07bdd309578,POINT (9.7691 10.25564)
810,u_fc_poi_school.93609,EK,GRID,Lix B International Schools,EKSADO13,Tertiary,Standard,Private,Formal,School,,,de7884d1-59ab-4cad-8bf2-87098c3f380c,POINT (5.2443617 7.601105)
811,u_fc_poi_school.93794,NI,NMIS,Government Technical College,NISMAK04,Tertiary,Adult Education,Public,Formal,School,,,dee9df4d-eae0-427d-a431-de8d9836a7c6,POINT (6.5874785 9.554414700000001)
812,u_fc_poi_school.93873,EK,GRID,Havilah Group Of Schools,EKSIPN07,Tertiary,Standard,Private,Formal,School,15.0,78.0,df14687a-af8f-4cae-aca6-c598e7a7ac59,POINT (5.124435 7.66059)
813,u_fc_poi_school.94083,GO,GRID,Mbela Community School,GMSYDB07,Tertiary,Standard,Public,Formal,School,,,df9b0d43-0f97-47a2-a1b9-832ead3507fd,POINT (11.3068217 10.2476017)
814,u_fc_poi_school.94231,EK,GRID,Beautiful Beginning Integrated Ideal School,EKSADO12,Tertiary,Adult Education,Private,Formal,School,,,dff1163c-c385-4625-9472-bf7323eae95f,POINT (5.2401917 7.67177)
815,u_fc_poi_school.94314,EK,GRID,Staff Development Centre,EKSADO10,Tertiary,Standard,Public,Formal,School,15.0,84.0,e02a15e5-9ba8-474f-9620-6b4457e37be1,POINT (5.1997417 7.6356817)
816,u_fc_poi_school.94372,DE,NMIS,Azobemors International Educational Centre,DTSBMA04,Tertiary,Aggregate,Private,Formal,School,,,e05017db-f56a-4e38-b9ab-45fe332d0e79,POINT (5.930126 5.17078)
817,u_fc_poi_school.94894,EK,GRID,Gods Success Mission Academy,EKSIEN07,Tertiary,Standard,Private,Formal,School,,,e1a0f697-3178-4b8d-9c74-3dcc5e101e24,POINT (5.4200317 7.4840167)
818,u_fc_poi_school.94923,KD,OSGOF,Kaduna Polytechnic c e s,KD1002,Tertiary,Tertiary,Unknown,Formal,School,,,e1b35246-0bb8-45d9-ae55-21eec4f53c1d,POINT (7.4236127 10.4911323)
819,u_fc_poi_school.95096,EK,GRID,Obafemi Awolowo University Sturdy Centre,EKSEKW10,Tertiary,University,Public,Formal,School,,,e2194d1a-6423-445c-ac6b-66740acea921,POINT (5.1013767 7.5886917)
820,u_fc_poi_school.95098,EK,GRID,Tj Bonnke International Group Of School,EKSEWT03,Tertiary,Standard,Private,Formal,School,,,e219adfe-480d-47d9-a087-52f9c3dc4c96,POINT (5.0040117 7.606755)
821,u_fc_poi_school.95110,ZA,NMIS,Hisbulrahim School,81007,Tertiary,Adult Education,Private,Religious,School,,,e21f296f-60e9-4043-a955-89e0d8a38559,POINT (6.4276993 11.2240201)
822,u_fc_poi_school.95269,CR,GRID,Steady Flow College Of Education,CRSKMM11,Tertiary,Standard,Private,Formal,School,,,e27e8577-8f39-4daa-bc50-b4df92e525b4,POINT (8.7490817 6.0397533)
823,u_fc_poi_school.95283,GO,GRID,Grassroot Child Foundation,GMSAKK02,Tertiary,Standard,Private,Formal,School,,,e2871b7c-f626-489d-bdc5-2bc5a2bb024b,POINT (11.195105 10.27538)
824,u_fc_poi_school.95475,KT,NMIS,Rehalibilitation Center Musawa,42909,Tertiary,Adult Education,Faith Based,Formal,School,,,e305afc4-9f39-4a84-8ee6-da8c179fc44f,POINT (7.672078 12.122131)
825,u_fc_poi_school.95540,LA,GRID,Lagos State College Of Health Technology Yaba,LASLMD10,Tertiary,Standard,Public,Formal,School,,,e3322986-fca2-4fe7-8fbe-67e92dbf7267,POINT (3.37256 6.50927)
826,u_fc_poi_school.95571,BA,OSGOF,State University Gadau,BA1009,Tertiary,University,Public,Formal,School,,,e3400090-4163-49eb-8bdb-f3ddd7a9cc68,POINT (10.165574 11.828384)
827,u_fc_poi_school.95693,NI,OSGOF,Excel Academy Karo Majigi,NISWSE07,Tertiary,Adult Education,Private,Informal,School,,,e38c431e-7fae-4b5c-b158-191c107a9240,POINT (7.23367 9.296950000000001)
828,u_fc_poi_school.95698,NI,NMIS,Madarasatu Ulul Azmi,NISWSH02,Tertiary,Adult Education,Private,Integrated,School,,,e38f33c6-1c10-4330-8664-47614fbe8453,POINT (6.0758311 9.7259367)
829,u_fc_poi_school.95749,LA,GRID,Starland Vocational School,LASIKA07,Tertiary,Standard,Private,Formal,School,,,e3ae56b0-c30c-45a4-94c1-c0bcd4743417,POINT (3.34318 6.62472)
